name,metric,4.0,5.0,6.0,7.0
0919_20150910_143325_345,ssim,-4.0,-2.5,3.0,3.5
0919_20150910_143325_345,ms_ssim,-4.0,5.0,3.0,7.0
0043_20160917_165215_950,mse,4.0,2.5,-6.0,-7.0
0043_20160917_165215_950,ssim,4.0,2.5,-6.0,-3.5
0043_20160917_165215_950,ms_ssim,4.0,2.5,-6.0,-3.5
5a9e_20150403_152454_995,mse,4.0,2.5,3.0,-3.5
5a9e_20150403_152454_995,ssim,2.0,5.0,3.0,-3.5
5a9e_20150403_152454_995,ms_ssim,-4.0,-5.0,6.0,7.0
5a9e_20141007_125055_698,mse,-4.0,-2.5,-6.0,-7.0
5a9e_20141007_125055_698,ssim,-4.0,-2.5,-6.0,-7.0
5a9e_20141007_125055_698,ms_ssim,-4.0,-2.5,-6.0,-7.0
0919_20150906_133156_755,mse,2.0,-2.5,3.0,7.0
0919_20150906_133156_755,ssim,-4.0,5.0,6.0,3.5
0919_20150906_133156_755,ms_ssim,2.0,-2.5,3.0,7.0
4WBR_20150524_144019_752,mse,2.0,2.5,6.0,7.0
4WBR_20150524_144019_752,ssim,-2.0,2.5,-6.0,-3.5
4WBR_20150524_144019_752,ms_ssim,-4.0,5.0,-3.0,7.0
0043_20161006_153001_303,mse,2.0,5.0,6.0,3.5
0043_20161006_153001_303,ssim,2.0,5.0,6.0,3.5
0043_20161006_153001_303,ms_ssim,2.0,5.0,6.0,3.5
1125_20151227_114934_884,mse,2.0,-2.5,-3.0,-3.5
1125_20151227_114934_884,ssim,2.0,-2.5,-3.0,-3.5
1125_20151227_114934_884,ms_ssim,2.0,-2.5,-3.0,-3.5
0155_20160816_120617_549,mse,4.0,-2.5,-3.0,-3.5
0155_20160816_120617_549,ssim,4.0,-2.5,-3.0,-3.5
0155_20160816_120617_549,ms_ssim,4.0,-2.5,-3.0,-3.5
6G7M_20150404_121844_208,mse,-4.0,5.0,3.0,3.5
6G7M_20150404_121844_208,ssim,-4.0,-5.0,3.0,7.0
6G7M_20150404_121844_208,ms_ssim,-4.0,5.0,3.0,3.5
0218_20150326_015524_267,mse,4.0,-2.5,-3.0,3.5
0218_20150326_015524_267,ssim,4.0,5.0,-3.0,3.5
0218_20150326_015524_267,ms_ssim,4.0,5.0,-3.0,3.5
1125_20151229_185037_826,mse,4.0,-2.5,-3.0,-3.5
1125_20151229_185037_826,ssim,-4.0,-2.5,-3.0,3.5
1125_20151229_185037_826,ms_ssim,4.0,-2.5,-3.0,-3.5
bee7_20150829_153217_827,mse,-4.0,-2.5,6.0,-7.0
bee7_20150829_153217_827,ssim,4.0,-5.0,-6.0,3.5
bee7_20150829_153217_827,ms_ssim,-4.0,-2.5,6.0,-7.0
0039_20141005_140151_779,mse,2.0,5.0,6.0,-7.0
0039_20141005_140151_779,ssim,2.0,5.0,6.0,-7.0
0039_20141005_140151_779,ms_ssim,2.0,5.0,6.0,-3.5
4742_20150918_130703_281,mse,2.0,-2.5,6.0,-3.5
4742_20150918_130703_281,ssim,2.0,-5.0,-3.0,-3.5
4742_20150918_130703_281,ms_ssim,2.0,-5.0,-3.0,-3.5
0155_20160829_153348_684,mse,4.0,5.0,-6.0,7.0
0155_20160829_153348_684,ssim,4.0,5.0,-6.0,7.0
0155_20160829_153348_684,ms_ssim,4.0,5.0,-6.0,7.0
33TJ_20150606_224837_294,mse,-2.0,2.5,-3.0,-7.0
33TJ_20150606_224837_294,ssim,-4.0,2.5,-6.0,3.5
33TJ_20150606_224837_294,ms_ssim,4.0,5.0,-3.0,-3.5
0155_20160926_222451_875,mse,-4.0,2.5,3.0,3.5
0155_20160926_222451_875,ssim,-2.0,2.5,3.0,3.5
0155_20160926_222451_875,ms_ssim,-2.0,2.5,3.0,3.5
33TJ_20150811_102419_462,mse,2.0,-5.0,6.0,-7.0
33TJ_20150811_102419_462,ssim,2.0,-5.0,6.0,-7.0
33TJ_20150811_102419_462,ms_ssim,2.0,-2.5,6.0,-3.5
0043_20161007_133302_851,mse,-4.0,-2.5,3.0,-7.0
0043_20161007_133302_851,ssim,-4.0,-2.5,3.0,-7.0
0043_20161007_133302_851,ms_ssim,4.0,-5.0,-3.0,-3.5
33TJ_20150821_120611_314,mse,2.0,5.0,6.0,-7.0
33TJ_20150821_120611_314,ssim,2.0,5.0,6.0,7.0
33TJ_20150821_120611_314,ms_ssim,-4.0,5.0,-3.0,-3.5
6G7M_20150321_122503_254,mse,2.0,5.0,-3.0,-7.0
6G7M_20150321_122503_254,ssim,-4.0,-2.5,-3.0,-7.0
6G7M_20150321_122503_254,ms_ssim,2.0,5.0,-3.0,-7.0
33TJ_20150820_164541_181,mse,2.0,-5.0,-6.0,-3.5
33TJ_20150820_164541_181,ssim,4.0,-5.0,-6.0,-3.5
33TJ_20150820_164541_181,ms_ssim,-4.0,5.0,6.0,7.0
0006_20160722_163141_450,mse,-4.0,-2.5,-6.0,3.5
0006_20160722_163141_450,ssim,4.0,5.0,-3.0,3.5
0006_20160722_163141_450,ms_ssim,-4.0,-2.5,-6.0,-3.5
0272_20160521_145855_568,mse,-2.0,-2.5,-6.0,-3.5
0272_20160521_145855_568,ssim,4.0,-5.0,6.0,7.0
0272_20160521_145855_568,ms_ssim,-2.0,-2.5,-3.0,-3.5
0127_20161015_192640_222,mse,-2.0,-5.0,-6.0,-7.0
0127_20161015_192640_222,ssim,-2.0,-5.0,-6.0,7.0
0127_20161015_192640_222,ms_ssim,4.0,-2.5,-3.0,-3.5
6G7M_20150323_175101_950,mse,4.0,5.0,3.0,3.5
6G7M_20150323_175101_950,ssim,2.0,2.5,6.0,3.5
6G7M_20150323_175101_950,ms_ssim,4.0,5.0,3.0,3.5
6G7M_20150415_185322_439,mse,-4.0,5.0,6.0,7.0
6G7M_20150415_185322_439,ssim,2.0,-5.0,6.0,-7.0
6G7M_20150415_185322_439,ms_ssim,4.0,-2.5,-3.0,-3.5
0919_20150906_130312_427,mse,2.0,-5.0,6.0,-7.0
0919_20150906_130312_427,ssim,2.0,-5.0,6.0,-7.0
0919_20150906_130312_427,ms_ssim,2.0,-5.0,6.0,-3.5
6FHF_20150303_114042_939,mse,-4.0,2.5,-3.0,3.5
6FHF_20150303_114042_939,ssim,-4.0,2.5,6.0,7.0
6FHF_20150303_114042_939,ms_ssim,-4.0,2.5,-3.0,3.5
33TJ_20150625_052546_165,mse,-4.0,2.5,3.0,7.0
33TJ_20150625_052546_165,ssim,4.0,5.0,-3.0,-3.5
33TJ_20150625_052546_165,ms_ssim,-4.0,2.5,3.0,7.0
4WBR_20150502_163339_346,mse,-4.0,5.0,-6.0,-3.5
4WBR_20150502_163339_346,ssim,-4.0,5.0,-6.0,-3.5
4WBR_20150502_163339_346,ms_ssim,-4.0,5.0,-3.0,3.5
0039_20141010_164305_453,mse,-2.0,5.0,-6.0,-7.0
0039_20141010_164305_453,ssim,-2.0,5.0,-6.0,-7.0
0039_20141010_164305_453,ms_ssim,-2.0,5.0,-6.0,-7.0
33TJ_20150614_020949_749,mse,4.0,5.0,-6.0,-3.5
33TJ_20150614_020949_749,ssim,4.0,5.0,-3.0,-3.5
33TJ_20150614_020949_749,ms_ssim,4.0,5.0,-3.0,-3.5
0272_20151216_002752_347,mse,2.0,5.0,3.0,7.0
0272_20151216_002752_347,ssim,4.0,5.0,6.0,-3.5
0272_20151216_002752_347,ms_ssim,2.0,5.0,6.0,-3.5
5066_20160722_162127_555,mse,4.0,-5.0,6.0,7.0
5066_20160722_162127_555,ssim,4.0,5.0,-6.0,3.5
5066_20160722_162127_555,ms_ssim,4.0,-5.0,6.0,7.0
33TJ_20150625_150159_758,mse,-2.0,5.0,6.0,7.0
33TJ_20150625_150159_758,ssim,-2.0,5.0,6.0,7.0
33TJ_20150625_150159_758,ms_ssim,-2.0,5.0,6.0,7.0
33TJ_20150819_112144_528,mse,4.0,-2.5,-3.0,7.0
33TJ_20150819_112144_528,ssim,4.0,-2.5,-3.0,7.0
33TJ_20150819_112144_528,ms_ssim,4.0,-2.5,-3.0,7.0
bee7_20150829_111847_392,mse,4.0,-2.5,-3.0,-7.0
bee7_20150829_111847_392,ssim,4.0,-2.5,-3.0,-7.0
bee7_20150829_111847_392,ms_ssim,4.0,-2.5,-3.0,-7.0
0006_20160726_142655_865,mse,-2.0,5.0,3.0,7.0
0006_20160726_142655_865,ssim,-2.0,5.0,3.0,3.5
0006_20160726_142655_865,ms_ssim,-4.0,5.0,-3.0,3.5
0039_20141009_144608_569,mse,4.0,-5.0,-3.0,-7.0
0039_20141009_144608_569,ssim,4.0,-5.0,-3.0,-3.5
0039_20141009_144608_569,ms_ssim,4.0,-5.0,-3.0,-3.5
0830_20151121_163310_047,mse,-4.0,5.0,-3.0,-3.5
0830_20151121_163310_047,ssim,-4.0,5.0,-3.0,-3.5
0830_20151121_163310_047,ms_ssim,-4.0,5.0,-3.0,-3.5
6G7M_20150411_132109_651,mse,2.0,5.0,6.0,3.5
6G7M_20150411_132109_651,ssim,2.0,5.0,6.0,3.5
6G7M_20150411_132109_651,ms_ssim,2.0,5.0,6.0,3.5
0382_20150919_114017_191,mse,4.0,2.5,-3.0,3.5
0382_20150919_114017_191,ssim,-4.0,5.0,3.0,-7.0
0382_20150919_114017_191,ms_ssim,4.0,2.5,-3.0,3.5
33TJ_20150811_151236_997,mse,-4.0,-2.5,6.0,-3.5
33TJ_20150811_151236_997,ssim,2.0,5.0,-6.0,-7.0
33TJ_20150811_151236_997,ms_ssim,-4.0,-2.5,6.0,-3.5
0006_20160726_111428_832,mse,-4.0,-2.5,-6.0,3.5
0006_20160726_111428_832,ssim,4.0,5.0,6.0,-3.5
0006_20160726_111428_832,ms_ssim,4.0,5.0,6.0,3.5
c1b1_20150226_144326_422,mse,4.0,-5.0,6.0,7.0
c1b1_20150226_144326_422,ssim,4.0,-5.0,6.0,7.0
c1b1_20150226_144326_422,ms_ssim,4.0,5.0,-3.0,-3.5
4KK2_20150807_162652_637,mse,4.0,-2.5,-3.0,-3.5
4KK2_20150807_162652_637,ssim,4.0,-2.5,-3.0,7.0
4KK2_20150807_162652_637,ms_ssim,4.0,-2.5,-3.0,-3.5
5066_20160629_090221_633,mse,-4.0,-2.5,6.0,-7.0
5066_20160629_090221_633,ssim,-4.0,-2.5,-3.0,-7.0
5066_20160629_090221_633,ms_ssim,-4.0,-2.5,6.0,-7.0
0830_20151121_134712_827,mse,4.0,5.0,-3.0,3.5
0830_20151121_134712_827,ssim,4.0,5.0,-3.0,3.5
0830_20151121_134712_827,ms_ssim,4.0,5.0,-3.0,3.5
1125_20160306_143858_635,mse,2.0,-5.0,-3.0,3.5
1125_20160306_143858_635,ssim,2.0,-2.5,3.0,3.5
1125_20160306_143858_635,ms_ssim,-4.0,5.0,-6.0,-7.0
4742_20150918_130425_235,mse,4.0,5.0,-6.0,-3.5
4742_20150918_130425_235,ssim,4.0,5.0,3.0,-3.5
4742_20150918_130425_235,ms_ssim,4.0,5.0,3.0,-3.5
0039_20141008_195813_649,mse,4.0,2.5,-6.0,-3.5
0039_20141008_195813_649,ssim,4.0,-2.5,-6.0,-3.5
0039_20141008_195813_649,ms_ssim,4.0,2.5,-6.0,-3.5
0155_20160820_125237_228,mse,4.0,-5.0,6.0,-7.0
0155_20160820_125237_228,ssim,4.0,-5.0,6.0,-7.0
0155_20160820_125237_228,ms_ssim,4.0,2.5,-3.0,-3.5
47L8_20150517_154354_267,mse,2.0,2.5,-6.0,-7.0
47L8_20150517_154354_267,ssim,-2.0,2.5,-3.0,3.5
47L8_20150517_154354_267,ms_ssim,2.0,-2.5,3.0,-7.0
0037_20160716_105939_165,mse,-4.0,-5.0,-3.0,-3.5
0037_20160716_105939_165,ssim,2.0,2.5,3.0,3.5
0037_20160716_105939_165,ms_ssim,-2.0,5.0,-6.0,-3.5
0043_20160825_140952_589,mse,-2.0,-2.5,-3.0,-3.5
0043_20160825_140952_589,ssim,-2.0,-5.0,-3.0,-3.5
0043_20160825_140952_589,ms_ssim,-2.0,-2.5,-3.0,-3.5
0244_20151010_150446_036,mse,4.0,5.0,3.0,7.0
0244_20151010_150446_036,ssim,4.0,2.5,-6.0,3.5
0244_20151010_150446_036,ms_ssim,-2.0,5.0,3.0,7.0
0063_20160723_203154_834,mse,2.0,-5.0,-6.0,-7.0
0063_20160723_203154_834,ssim,2.0,-5.0,-6.0,-7.0
0063_20160723_203154_834,ms_ssim,2.0,-5.0,-6.0,-7.0
0039_20141010_164344_932,mse,4.0,-2.5,-3.0,-3.5
0039_20141010_164344_932,ssim,2.0,-2.5,3.0,-3.5
0039_20141010_164344_932,ms_ssim,4.0,-2.5,-3.0,-3.5
J6VL_20150918_192103_952,mse,4.0,-5.0,-6.0,3.5
J6VL_20150918_192103_952,ssim,4.0,5.0,-6.0,-7.0
J6VL_20150918_192103_952,ms_ssim,4.0,5.0,6.0,7.0
0382_20150916_195703_581,mse,2.0,-5.0,6.0,-7.0
0382_20150916_195703_581,ssim,-4.0,5.0,3.0,-7.0
0382_20150916_195703_581,ms_ssim,2.0,-5.0,6.0,-7.0
33TJ_20150615_151529_869,mse,4.0,-5.0,-6.0,-7.0
33TJ_20150615_151529_869,ssim,4.0,-5.0,-6.0,-7.0
33TJ_20150615_151529_869,ms_ssim,4.0,-5.0,3.0,-7.0
1125_20151225_184047_369,mse,-2.0,-2.5,-3.0,7.0
1125_20151225_184047_369,ssim,-2.0,-2.5,-3.0,7.0
1125_20151225_184047_369,ms_ssim,-2.0,-2.5,-3.0,7.0
0006_20160726_184035_061,mse,4.0,-5.0,3.0,-7.0
0006_20160726_184035_061,ssim,-4.0,-5.0,-3.0,-3.5
0006_20160726_184035_061,ms_ssim,2.0,-5.0,6.0,-3.5
5a9e_20150403_201424_122,mse,2.0,-2.5,-3.0,-3.5
5a9e_20150403_201424_122,ssim,-4.0,-5.0,-3.0,-3.5
5a9e_20150403_201424_122,ms_ssim,2.0,-2.5,-3.0,-3.5
c1b1_20150408_152445_970,mse,-2.0,5.0,-3.0,-3.5
c1b1_20150408_152445_970,ssim,-2.0,5.0,-3.0,3.5
c1b1_20150408_152445_970,ms_ssim,-2.0,5.0,-3.0,-3.5
5a9e_20150328_173043_297,mse,4.0,-2.5,-6.0,7.0
5a9e_20150328_173043_297,ssim,4.0,-2.5,-6.0,-3.5
5a9e_20150328_173043_297,ms_ssim,4.0,-2.5,-6.0,-7.0
6G7M_20150321_145055_658,mse,4.0,2.5,6.0,3.5
6G7M_20150321_145055_658,ssim,4.0,2.5,-6.0,3.5
6G7M_20150321_145055_658,ms_ssim,4.0,2.5,6.0,3.5
33TJ_20150606_210228_286,mse,-2.0,5.0,3.0,7.0
33TJ_20150606_210228_286,ssim,-2.0,5.0,6.0,-3.5
33TJ_20150606_210228_286,ms_ssim,-2.0,5.0,6.0,-3.5
c1b1_20150424_203727_155,mse,2.0,-2.5,-3.0,-7.0
c1b1_20150424_203727_155,ssim,4.0,-5.0,-3.0,-3.5
c1b1_20150424_203727_155,ms_ssim,4.0,-2.5,-3.0,3.5
5030_20150913_114646_870,mse,4.0,-2.5,-6.0,-3.5
5030_20150913_114646_870,ssim,4.0,-2.5,-6.0,-3.5
5030_20150913_114646_870,ms_ssim,4.0,-2.5,-6.0,-3.5
bee7_20150817_234050_879,mse,-2.0,5.0,-3.0,-7.0
bee7_20150817_234050_879,ssim,-4.0,5.0,3.0,-7.0
bee7_20150817_234050_879,ms_ssim,-2.0,5.0,-3.0,-3.5
0382_20150920_123855_709,mse,-4.0,-5.0,-6.0,7.0
0382_20150920_123855_709,ssim,2.0,-2.5,3.0,-3.5
0382_20150920_123855_709,ms_ssim,-2.0,-5.0,-6.0,7.0
0543_20150918_143654_450,mse,2.0,5.0,6.0,-7.0
0543_20150918_143654_450,ssim,2.0,-2.5,6.0,-7.0
0543_20150918_143654_450,ms_ssim,2.0,5.0,6.0,-7.0
0006_20160723_111931_589,mse,4.0,-2.5,-6.0,7.0
0006_20160723_111931_589,ssim,-4.0,-5.0,-6.0,-7.0
0006_20160723_111931_589,ms_ssim,4.0,-2.5,6.0,7.0
33TJ_20150810_165332_199,mse,-4.0,-5.0,-3.0,7.0
33TJ_20150810_165332_199,ssim,-4.0,-2.5,-6.0,7.0
33TJ_20150810_165332_199,ms_ssim,-4.0,-5.0,-3.0,3.5
6FHF_20150331_121129_927,mse,4.0,5.0,3.0,3.5
6FHF_20150331_121129_927,ssim,4.0,5.0,-3.0,3.5
6FHF_20150331_121129_927,ms_ssim,4.0,5.0,-3.0,3.5
0009_20160702_165400_591,mse,-2.0,-2.5,-3.0,-3.5
0009_20160702_165400_591,ssim,-2.0,-5.0,-3.0,-3.5
0009_20160702_165400_591,ms_ssim,-2.0,-2.5,-3.0,-7.0
0009_20160709_211245_216,mse,-4.0,-5.0,3.0,-3.5
0009_20160709_211245_216,ssim,-4.0,-5.0,3.0,-7.0
0009_20160709_211245_216,ms_ssim,-4.0,-5.0,3.0,-7.0
0043_20161007_183337_605,mse,-4.0,-5.0,6.0,3.5
0043_20161007_183337_605,ssim,2.0,2.5,-3.0,3.5
0043_20161007_183337_605,ms_ssim,-4.0,-5.0,6.0,3.5
33TJ_20150625_105012_661,mse,4.0,-2.5,-6.0,3.5
33TJ_20150625_105012_661,ssim,-2.0,-2.5,-6.0,3.5
33TJ_20150625_105012_661,ms_ssim,4.0,-2.5,-6.0,3.5
0155_20160831_141027_360,mse,-2.0,-2.5,3.0,-3.5
0155_20160831_141027_360,ssim,-4.0,-2.5,3.0,-3.5
0155_20160831_141027_360,ms_ssim,-4.0,-2.5,3.0,-3.5
6G7M_20150403_190209_389,mse,-4.0,2.5,6.0,3.5
6G7M_20150403_190209_389,ssim,-4.0,2.5,6.0,3.5
6G7M_20150403_190209_389,ms_ssim,-4.0,2.5,6.0,3.5
0039_20141009_133545_576,mse,2.0,-2.5,6.0,-7.0
0039_20141009_133545_576,ssim,2.0,-2.5,-6.0,-7.0
0039_20141009_133545_576,ms_ssim,2.0,-2.5,6.0,-7.0
0043_20160825_150703_899,mse,-4.0,-2.5,-6.0,-3.5
0043_20160825_150703_899,ssim,-4.0,2.5,-6.0,-3.5
0043_20160825_150703_899,ms_ssim,-4.0,-5.0,-6.0,-7.0
5a9e_20150328_175433_221,mse,4.0,-2.5,3.0,3.5
5a9e_20150328_175433_221,ssim,4.0,-2.5,3.0,3.5
5a9e_20150328_175433_221,ms_ssim,4.0,-2.5,3.0,3.5
1125_20151222_155924_664,mse,-2.0,2.5,3.0,3.5
1125_20151222_155924_664,ssim,-2.0,-2.5,6.0,3.5
1125_20151222_155924_664,ms_ssim,-2.0,2.5,3.0,3.5
0030_20160606_203857_081,mse,2.0,2.5,6.0,-7.0
0030_20160606_203857_081,ssim,2.0,2.5,6.0,-3.5
0030_20160606_203857_081,ms_ssim,2.0,2.5,6.0,-3.5
6FHF_20150308_122228_886,mse,-2.0,2.5,-3.0,7.0
6FHF_20150308_122228_886,ssim,-2.0,5.0,-3.0,3.5
6FHF_20150308_122228_886,ms_ssim,-2.0,2.5,6.0,7.0
0830_20151121_130942_445,mse,4.0,-2.5,-3.0,3.5
0830_20151121_130942_445,ssim,-4.0,5.0,-3.0,7.0
0830_20151121_130942_445,ms_ssim,4.0,-2.5,-3.0,3.5
0830_20151114_103244_640,mse,-4.0,-5.0,-6.0,7.0
0830_20151114_103244_640,ssim,-4.0,-5.0,3.0,7.0
0830_20151114_103244_640,ms_ssim,-4.0,-5.0,3.0,7.0
6FHF_20150303_170922_780,mse,-2.0,5.0,-3.0,3.5
6FHF_20150303_170922_780,ssim,-2.0,5.0,-3.0,3.5
6FHF_20150303_170922_780,ms_ssim,-2.0,5.0,-3.0,3.5
0127_20161022_141159_562,mse,4.0,-2.5,-3.0,3.5
0127_20161022_141159_562,ssim,4.0,-2.5,-3.0,-3.5
0127_20161022_141159_562,ms_ssim,4.0,-2.5,6.0,3.5
9bf4_20150824_210544_967,mse,4.0,5.0,3.0,-3.5
9bf4_20150824_210544_967,ssim,2.0,-5.0,6.0,-7.0
9bf4_20150824_210544_967,ms_ssim,4.0,5.0,-3.0,-3.5
0127_20161105_180658_302,mse,2.0,2.5,-6.0,3.5
0127_20161105_180658_302,ssim,4.0,5.0,-3.0,7.0
0127_20161105_180658_302,ms_ssim,4.0,-5.0,6.0,3.5
0543_20150918_073109_285,mse,-2.0,-5.0,-3.0,-3.5
0543_20150918_073109_285,ssim,-2.0,5.0,-3.0,-3.5
0543_20150918_073109_285,ms_ssim,-2.0,-5.0,-3.0,-3.5
5a9e_20150207_134719_788,mse,2.0,5.0,6.0,-7.0
5a9e_20150207_134719_788,ssim,2.0,5.0,6.0,-7.0
5a9e_20150207_134719_788,ms_ssim,2.0,-2.5,6.0,-3.5
4WBR_20150516_102323_659,mse,2.0,2.5,3.0,7.0
4WBR_20150516_102323_659,ssim,2.0,-5.0,3.0,-3.5
4WBR_20150516_102323_659,ms_ssim,2.0,2.5,3.0,7.0
6G7M_20150314_153413_862,mse,-2.0,5.0,3.0,7.0
6G7M_20150314_153413_862,ssim,2.0,2.5,-3.0,-3.5
6G7M_20150314_153413_862,ms_ssim,-4.0,5.0,-3.0,-3.5
0127_20161022_143837_216,mse,4.0,2.5,6.0,-3.5
0127_20161022_143837_216,ssim,4.0,2.5,6.0,-3.5
0127_20161022_143837_216,ms_ssim,4.0,2.5,6.0,-3.5
4KK2_20150718_144430_792,mse,-2.0,2.5,-6.0,-3.5
4KK2_20150718_144430_792,ssim,4.0,-5.0,-6.0,-3.5
4KK2_20150718_144430_792,ms_ssim,-2.0,2.5,-6.0,-3.5
0382_20150920_121333_614,mse,-4.0,5.0,-3.0,-7.0
0382_20150920_121333_614,ssim,-2.0,2.5,6.0,3.5
0382_20150920_121333_614,ms_ssim,-4.0,5.0,-3.0,-7.0
0006_20160727_190034_034,mse,4.0,-2.5,-3.0,3.5
0006_20160727_190034_034,ssim,2.0,2.5,3.0,-3.5
0006_20160727_190034_034,ms_ssim,4.0,-2.5,-3.0,3.5
6FHF_20150307_110132_299,mse,2.0,-5.0,6.0,-7.0
6FHF_20150307_110132_299,ssim,2.0,-5.0,6.0,-7.0
6FHF_20150307_110132_299,ms_ssim,2.0,-5.0,6.0,-7.0
6G7M_20150326_065154_863,mse,-2.0,-5.0,3.0,-7.0
6G7M_20150326_065154_863,ssim,4.0,-5.0,6.0,7.0
6G7M_20150326_065154_863,ms_ssim,4.0,-5.0,3.0,-7.0
0043_20160919_140610_616,mse,-4.0,-2.5,-3.0,7.0
0043_20160919_140610_616,ssim,-4.0,-5.0,-6.0,-7.0
0043_20160919_140610_616,ms_ssim,-2.0,-2.5,6.0,3.5
1125_20151230_210455_964,mse,4.0,-5.0,-6.0,7.0
1125_20151230_210455_964,ssim,-4.0,5.0,3.0,3.5
1125_20151230_210455_964,ms_ssim,4.0,5.0,-3.0,-3.5
0030_20151217_221424_923,mse,-4.0,5.0,6.0,-3.5
0030_20151217_221424_923,ssim,-4.0,5.0,6.0,-3.5
0030_20151217_221424_923,ms_ssim,-4.0,5.0,6.0,-3.5
1125_20160312_153122_217,mse,-2.0,-2.5,-6.0,3.5
1125_20160312_153122_217,ssim,-2.0,-2.5,-6.0,-7.0
1125_20160312_153122_217,ms_ssim,-2.0,-2.5,-3.0,3.5
33TJ_20150607_155150_221,mse,-2.0,2.5,-6.0,-3.5
33TJ_20150607_155150_221,ssim,4.0,5.0,3.0,7.0
33TJ_20150607_155150_221,ms_ssim,-4.0,2.5,-3.0,-3.5
0047_20160604_132648_457,mse,-2.0,5.0,-6.0,3.5
0047_20160604_132648_457,ssim,-4.0,-5.0,3.0,-7.0
0047_20160604_132648_457,ms_ssim,-2.0,5.0,-6.0,3.5
0919_20150904_202901_241,mse,2.0,-2.5,-6.0,-7.0
0919_20150904_202901_241,ssim,-4.0,5.0,6.0,7.0
0919_20150904_202901_241,ms_ssim,-4.0,-2.5,3.0,7.0
33TJ_20150627_144227_961,mse,4.0,-5.0,-3.0,-7.0
33TJ_20150627_144227_961,ssim,2.0,-2.5,3.0,7.0
33TJ_20150627_144227_961,ms_ssim,4.0,-5.0,-3.0,-7.0
6G7M_20150404_110815_486,mse,-4.0,-5.0,3.0,7.0
6G7M_20150404_110815_486,ssim,-2.0,-5.0,3.0,-7.0
6G7M_20150404_110815_486,ms_ssim,-4.0,-5.0,-6.0,3.5
0006_20160726_154029_092,mse,2.0,2.5,-3.0,7.0
0006_20160726_154029_092,ssim,2.0,5.0,6.0,-3.5
0006_20160726_154029_092,ms_ssim,4.0,-2.5,-3.0,-3.5
33TJ_20150821_115034_013,mse,2.0,2.5,-3.0,-3.5
33TJ_20150821_115034_013,ssim,2.0,2.5,-3.0,-3.5
33TJ_20150821_115034_013,ms_ssim,2.0,2.5,-3.0,-3.5
0006_20160722_183131_669,mse,-2.0,-5.0,-6.0,3.5
0006_20160722_183131_669,ssim,-2.0,2.5,3.0,3.5
0006_20160722_183131_669,ms_ssim,2.0,-5.0,-6.0,-7.0
5066_20160413_195931_514,mse,2.0,-5.0,3.0,-7.0
5066_20160413_195931_514,ssim,4.0,5.0,3.0,-7.0
5066_20160413_195931_514,ms_ssim,2.0,-5.0,3.0,-7.0
33TJ_20150811_191153_743,mse,-4.0,-2.5,-3.0,7.0
33TJ_20150811_191153_743,ssim,4.0,5.0,-6.0,7.0
33TJ_20150811_191153_743,ms_ssim,-4.0,-2.5,-3.0,-3.5
1125_20151229_183927_433,mse,2.0,2.5,6.0,-7.0
1125_20151229_183927_433,ssim,2.0,2.5,6.0,-7.0
1125_20151229_183927_433,ms_ssim,2.0,2.5,6.0,-7.0
0006_20160721_191305_635,mse,-2.0,-2.5,6.0,-7.0
0006_20160721_191305_635,ssim,-4.0,-5.0,-6.0,7.0
0006_20160721_191305_635,ms_ssim,4.0,2.5,6.0,3.5
1125_20160405_134504_391,mse,-2.0,2.5,3.0,7.0
1125_20160405_134504_391,ssim,-2.0,5.0,-3.0,3.5
1125_20160405_134504_391,ms_ssim,4.0,-2.5,-3.0,-3.5
47L8_20150630_154934_834,mse,2.0,-2.5,-6.0,-7.0
47L8_20150630_154934_834,ssim,-4.0,5.0,6.0,3.5
47L8_20150630_154934_834,ms_ssim,2.0,-2.5,-6.0,-7.0
6G7M_20150307_163718_374,mse,-2.0,-2.5,3.0,7.0
6G7M_20150307_163718_374,ssim,-2.0,-2.5,3.0,-3.5
6G7M_20150307_163718_374,ms_ssim,-2.0,-2.5,3.0,7.0
33TJ_20150612_201525_012,mse,-2.0,5.0,-6.0,3.5
33TJ_20150612_201525_012,ssim,2.0,2.5,6.0,7.0
33TJ_20150612_201525_012,ms_ssim,4.0,5.0,-6.0,3.5
J6ZC_20150408_153910_977,mse,2.0,2.5,6.0,3.5
J6ZC_20150408_153910_977,ssim,2.0,2.5,6.0,3.5
J6ZC_20150408_153910_977,ms_ssim,2.0,2.5,6.0,3.5
0039_20141008_195518_502,mse,2.0,2.5,-3.0,3.5
0039_20141008_195518_502,ssim,2.0,5.0,-3.0,7.0
0039_20141008_195518_502,ms_ssim,2.0,2.5,-3.0,3.5
0039_20141008_110105_586,mse,-4.0,-5.0,-3.0,3.5
0039_20141008_110105_586,ssim,2.0,-5.0,-3.0,3.5
0039_20141008_110105_586,ms_ssim,-4.0,-5.0,-6.0,7.0
0155_20160922_165947_244,mse,-4.0,5.0,-3.0,-7.0
0155_20160922_165947_244,ssim,-4.0,5.0,3.0,-3.5
0155_20160922_165947_244,ms_ssim,-4.0,5.0,-3.0,-3.5
1125_20151226_121320_477,mse,2.0,2.5,-3.0,-3.5
1125_20151226_121320_477,ssim,2.0,2.5,-3.0,3.5
1125_20151226_121320_477,ms_ssim,-2.0,2.5,-3.0,-3.5
4KK2_20150822_213301_839,mse,4.0,5.0,6.0,-3.5
